transaction_id,store_id,product_id,quantity,date,total
698,4,9,3,2025-09-21,349306.32
699,1,130,1,2025-11-08,63692.48
700,2,119,3,2025-06-17,241343.91
701,2,164,4,2025-05-22,230191.24
702,3,187,4,2025-09-06,328095.28
703,2,161,4,2025-11-24,533976.88
704,2,50,2,2025-06-19,278479.08
705,2,142,2,2025-05-11,147306.8
706,3,117,4,2025-12-13,311491.2
707,4,190,4,2025-10-05,366903.8
708,4,169,5,2025-02-14,224604.15
709,3,33,1,2025-03-02,57086.24
710,4,137,5,2025-01-09,46136.1
711,1,53,3,2025-08-12,119355.96
712,3,4,4,2025-02-03,529148.56
713,3,96,3,2025-09-03,426428.19
714,3,184,4,2025-11-23,113454.72
715,4,76,2,2025-07-04,19362.02
716,2,3,3,2025-09-18,171839.76
717,2,152,2,2025-09-30,111335.42
718,3,109,5,2025-03-31,350130.9
719,3,168,1,2025-07-02,88227.36
720,3,52,5,2025-10-02,451869.85
721,4,155,4,2025-10-18,410263.56
722,2,173,4,2025-04-01,78333.48
723,2,146,3,2025-05-10,255478.17
724,1,57,3,2025-05-07,128892.27
725,1,155,2,2025-09-20,205131.78
726,4,91,1,2025-03-27,4187.77
727,4,94,2,2025-06-13,176348.22
728,4,17,4,2025-07-01,202933.36
729,4,89,4,2025-08-30,290202.44
730,2,82,5,2025-06-15,5192.8
731,2,157,1,2025-01-01,65636.86
732,3,114,2,2025-12-03,141173.62
733,2,65,1,2025-11-03,146293.27
734,2,54,1,2025-03-14,54182.35
735,1,136,1,2025-04-15,139657.11
736,1,31,1,2025-05-31,3230.26
737,4,136,2,2025-06-01,279314.22
738,2,97,3,2025-07-15,234353.76
739,3,169,2,2025-08-20,89841.66
740,4,157,1,2025-09-23,65636.86
741,3,63,5,2025-01-22,219735.5
742,3,35,1,2025-06-22,52903.77
743,1,180,1,2025-10-25,65246.51
744,3,146,1,2025-10-02,85159.39
745,3,145,1,2025-12-16,12739.04
746,3,69,2,2025-08-29,85639.3
747,1,159,4,2025-02-08,325029.72
748,2,172,1,2025-03-30,40155.81
749,3,46,1,2025-07-21,93923.96
750,1,45,2,2025-10-25,122455.42
751,3,97,4,2025-02-20,312471.68
752,4,27,3,2025-06-21,254040.39
753,4,90,4,2025-08-27,395298.12
754,4,53,5,2025-06-29,198926.6
755,2,78,2,2025-04-10,108828.24
756,4,120,1,2025-06-07,84197.72
757,4,69,5,2025-05-28,214098.25
758,1,155,4,2025-12-11,410263.56
759,1,145,2,2025-03-18,25478.08
760,3,17,5,2025-06-22,253666.7
761,4,100,1,2025-04-20,78090.42
762,1,129,2,2025-10-11,66390.02
763,1,181,3,2025-08-26,323309.55
764,1,45,5,2025-03-29,306138.55
765,1,153,1,2025-05-18,96650.33
766,1,94,4,2025-05-10,352696.44
767,3,165,5,2025-11-14,154246.7
768,3,103,5,2025-10-22,459712.65
769,4,19,3,2025-01-10,377235.6
770,4,21,4,2025-11-07,16001.36
771,2,106,2,2025-07-25,297781.86
772,3,32,3,2025-06-21,269310.21
773,3,179,4,2025-10-17,221999.16
774,1,175,5,2025-03-13,332374.05
775,4,15,4,2025-12-21,273162.72
776,3,51,5,2025-09-25,12669.65
777,3,98,5,2025-01-14,699815.6
778,1,11,5,2025-10-02,516254.65
779,4,118,5,2025-07-18,700432.0
780,2,60,5,2025-10-01,541681.6
781,3,198,5,2025-04-24,679871.95
782,4,108,3,2025-06-10,388187.94
783,4,124,2,2025-08-21,184028.44
784,2,55,5,2025-06-19,145600.75
785,3,26,4,2025-07-05,333734.96
786,4,17,5,2025-03-17,253666.7
787,1,103,2,2025-10-09,183885.06
788,3,160,2,2025-10-24,164180.82
789,4,146,2,2025-01-17,170318.78
790,3,134,3,2025-12-05,185556.45
791,2,145,2,2025-06-01,25478.08
792,2,94,4,2025-10-01,352696.44
793,4,188,1,2025-02-05,20758.14
794,4,140,2,2025-08-27,298977.5
795,4,95,5,2025-03-23,131698.55
796,4,82,3,2025-12-23,3115.68
797,2,173,1,2025-08-04,19583.37
798,1,177,3,2025-12-14,233003.28
799,4,1,1,2025-04-23,63580.36
800,1,113,3,2025-07-06,153125.37
801,2,127,2,2025-10-25,198477.8
802,2,111,1,2025-08-11,103360.01
803,2,8,2,2025-06-13,74910.82
804,1,7,4,2025-05-05,521937.44
805,2,94,3,2025-12-16,264522.33
806,1,89,2,2025-02-16,145101.22
807,3,127,1,2025-01-24,99238.9
808,3,47,3,2025-09-07,149931.78
809,1,25,5,2025-07-14,85173.4
810,4,193,4,2025-07-16,543496.6
811,3,115,3,2025-05-27,449733.6
812,3,51,4,2025-12-16,10135.72
813,4,108,3,2025-01-16,388187.94
814,1,56,4,2025-12-08,587015.68
815,4,106,3,2025-05-07,446672.79
816,4,168,3,2025-06-27,264682.08
817,2,12,4,2025-02-06,292544.08
818,4,77,3,2025-05-26,82093.8
819,3,5,3,2025-09-25,246979.65
820,4,128,2,2025-09-16,218821.18
821,4,139,3,2025-09-03,191837.37
822,3,151,4,2025-08-04,218952.2
823,1,12,5,2025-02-14,365680.1
824,4,198,1,2025-01-02,135974.39
825,1,72,5,2025-07-19,319148.85
826,1,60,4,2025-04-09,433345.28
827,4,41,3,2025-11-15,176089.29
828,2,107,2,2025-08-31,249115.52
829,2,52,5,2025-05-29,451869.85
830,2,69,3,2025-01-01,128458.95
831,1,162,3,2025-02-09,372662.97
832,3,190,1,2025-05-11,91725.95
833,4,96,4,2025-03-21,568570.92
834,1,133,2,2025-02-15,202967.5
835,4,56,2,2025-05-31,293507.84
836,2,109,4,2025-03-01,280104.72
837,2,74,1,2025-05-26,132285.24
838,1,108,5,2025-01-13,646979.9
839,4,137,3,2025-12-30,27681.66
840,1,78,5,2025-06-22,272070.6
841,3,185,5,2025-02-28,108766.1
842,1,142,5,2025-01-26,368267.0
843,1,197,3,2025-06-19,299233.89
844,3,135,4,2025-05-20,137481.2
845,4,157,5,2025-01-21,328184.3
846,4,164,1,2025-12-31,57547.81
847,1,33,4,2025-11-13,228344.96
848,2,190,3,2025-09-12,275177.85
849,2,177,2,2025-02-04,155335.52
850,1,61,2,2025-07-06,91988.36
851,1,106,2,2025-05-14,297781.86
852,3,114,2,2025-12-07,141173.62
853,4,75,3,2025-09-14,336537.9
854,3,96,5,2025-05-28,710713.65
855,2,118,4,2025-06-04,560345.6
856,2,197,2,2025-09-09,199489.26
857,4,179,3,2025-03-07,166499.37
858,1,200,1,2025-05-18,25781.66
859,3,58,1,2025-03-07,18680.25
860,2,138,5,2025-08-25,232734.8
861,1,66,4,2025-10-25,367600.44
862,1,104,2,2025-02-24,177018.86
863,2,47,2,2025-06-15,99954.52
864,2,28,2,2025-02-05,284265.0
865,4,38,3,2025-07-23,62589.0
866,3,60,4,2025-03-29,433345.28
867,2,56,5,2025-04-10,733769.6
868,1,36,5,2025-05-25,738596.15
869,1,61,5,2025-10-15,229970.9
870,3,14,2,2025-07-12,141192.78
871,2,42,5,2025-08-29,475466.85
872,4,4,1,2025-07-04,132287.14
873,2,99,4,2025-04-27,358658.16
874,3,129,4,2025-06-29,132780.04
875,4,180,4,2025-06-25,260986.04
876,1,107,1,2025-06-02,124557.76
877,1,99,2,2025-09-30,179329.08
878,1,39,2,2025-11-22,205630.86
879,1,90,4,2025-07-15,395298.12
880,1,198,5,2025-11-06,679871.95
881,4,7,5,2025-03-20,652421.8
882,1,54,4,2025-01-21,216729.4
883,3,195,1,2025-04-01,137745.1
884,3,166,5,2025-10-25,344478.55
885,1,86,2,2025-10-02,45791.12
886,2,159,1,2025-12-31,81257.43
887,1,94,5,2025-02-06,440870.55
888,1,9,3,2025-10-18,349306.32
889,3,20,3,2025-11-18,404655.21
890,1,96,2,2025-09-14,284285.46
891,3,154,1,2025-02-23,106150.08
892,3,82,1,2025-09-07,1038.56
893,2,127,3,2025-01-01,297716.7
894,2,106,1,2025-01-28,148890.93
895,4,198,4,2025-09-15,543897.56
896,1,76,1,2025-02-05,9681.01
897,2,195,2,2025-09-14,275490.2
898,3,158,5,2025-05-22,280006.45
899,3,175,2,2025-04-23,132949.62
900,4,33,1,2025-07-12,57086.24
901,2,175,2,2025-12-26,132949.62
902,1,102,3,2025-08-15,420276.45
903,2,54,1,2025-12-24,54182.35
904,2,52,2,2025-03-28,180747.94
905,4,181,3,2025-02-13,323309.55
906,3,60,4,2025-12-21,433345.28
907,3,62,4,2025-09-15,197602.0
908,4,16,2,2025-10-03,146196.26
909,4,55,2,2025-05-16,58240.3
910,3,51,4,2025-06-07,10135.72
911,1,99,3,2025-09-15,268993.62
912,4,146,4,2025-02-11,340637.56
913,1,174,2,2025-10-04,74666.1
914,3,168,2,2025-12-24,176454.72
915,3,84,2,2025-04-22,71349.5
916,2,25,4,2025-03-22,68138.72
917,1,61,4,2025-05-12,183976.72
918,3,112,4,2025-06-17,558767.48
919,4,43,3,2025-09-10,67176.15
920,4,134,3,2025-04-07,185556.45
921,1,68,3,2025-04-08,320268.87
922,2,53,5,2025-12-04,198926.6
923,4,32,1,2025-06-22,89770.07
924,3,10,1,2025-12-28,40847.59
925,1,69,1,2025-04-23,42819.65
926,1,47,5,2025-08-06,249886.3
927,3,30,5,2025-02-02,609786.6
928,2,66,2,2025-11-08,183800.22
929,4,28,1,2025-08-11,142132.5
930,3,50,4,2025-11-22,556958.16
931,1,46,3,2025-09-30,281771.88
932,2,22,1,2025-04-23,11509.07
933,1,21,5,2025-09-23,20001.7
934,4,95,4,2025-12-29,105358.84
935,2,42,3,2025-04-04,285280.11
936,4,102,5,2025-12-20,700460.75
937,3,150,2,2025-05-26,100012.94
938,2,175,1,2025-01-16,66474.81
939,3,57,3,2025-08-14,128892.27
940,3,134,4,2025-01-20,247408.6
941,1,196,3,2025-05-06,83878.59
942,4,26,4,2025-05-28,333734.96
943,3,124,3,2025-09-12,276042.66
944,1,7,1,2025-07-03,130484.36
945,4,120,3,2025-09-30,252593.16
946,4,41,5,2025-11-27,293482.15
947,4,94,1,2025-09-29,88174.11
948,1,153,2,2025-01-12,193300.66
949,1,77,2,2025-06-18,54729.2
950,4,8,4,2025-12-29,149821.64
951,1,135,5,2025-12-04,171851.5
952,1,186,4,2025-08-13,143931.28
953,4,1,3,2025-10-08,190741.08
954,2,27,2,2025-12-31,169360.26
955,3,78,3,2025-04-29,163242.36
956,4,82,3,2025-04-01,3115.68
957,3,10,2,2025-05-31,81695.18
958,3,135,3,2025-08-20,103110.9
959,1,92,4,2025-08-30,571578.2
960,2,10,3,2025-05-14,122542.77
961,3,143,4,2025-09-29,25986.4
962,4,199,5,2026-01-01,187880.65
963,2,52,1,2025-02-05,90373.97
964,3,3,1,2025-09-02,57279.92
965,3,186,3,2025-12-28,107948.46
966,4,22,3,2025-11-30,34527.21
967,3,95,4,2025-07-11,105358.84
968,4,161,3,2025-09-07,400482.66
969,2,91,4,2025-01-24,16751.08
970,2,60,4,2025-03-26,433345.28
971,2,41,5,2025-07-29,293482.15
972,1,197,4,2025-08-15,398978.52
973,3,24,3,2025-08-10,67195.41
974,4,64,5,2025-06-06,725065.9
975,1,195,2,2025-05-01,275490.2
976,1,142,3,2025-09-09,220960.2
977,3,174,2,2025-11-16,74666.1
978,4,18,4,2025-09-16,336545.92
979,2,52,5,2025-08-22,451869.85
980,4,124,1,2025-07-07,92014.22
981,1,78,3,2025-05-22,163242.36
982,3,72,3,2025-06-16,191489.31
983,4,76,2,2025-05-11,19362.02
984,1,84,2,2025-12-09,71349.5
985,4,21,3,2025-10-02,12001.02
986,1,144,1,2025-06-12,91884.5
987,2,197,2,2025-12-31,199489.26
988,1,115,5,2025-08-04,749556.0
989,1,83,1,2025-08-04,54632.46
990,4,48,2,2025-10-12,166941.6
991,3,191,1,2025-05-23,85675.51
992,3,30,5,2025-03-12,609786.6
993,3,151,3,2025-06-24,164214.15
994,2,41,3,2025-09-01,176089.29
995,3,159,3,2025-02-09,243772.29
996,4,84,5,2025-08-01,178373.75
997,3,164,4,2025-05-16,230191.24
998,3,192,2,2025-02-01,192025.76
999,2,117,3,2025-06-27,233618.4
1000,1,44,5,2025-06-22,649698.7
1001,4,31,4,2025-09-22,12921.04
1002,1,30,4,2025-08-18,487829.28
1003,3,74,3,2025-01-31,396855.72
1004,1,6,4,2025-08-10,537344.8
1005,4,167,2,2025-11-20,233159.22
1006,1,3,5,2025-07-07,286399.6
1007,3,27,2,2025-07-04,169360.26
1008,1,200,1,2025-11-19,25781.66
1009,4,51,2,2025-07-05,5067.86
1010,3,3,2,2025-11-18,114559.84
1011,4,189,1,2025-10-02,63083.57
1012,3,135,4,2025-05-13,137481.2
1013,1,72,1,2025-05-29,63829.77
1014,2,37,4,2025-07-30,472236.88
1015,1,116,5,2025-09-08,298355.15
1016,3,2,2,2025-01-05,258678.9
1017,1,11,5,2025-10-22,516254.65
1018,4,179,1,2025-12-16,55499.79
1019,3,180,1,2025-08-06,65246.51
1020,3,63,1,2025-12-11,43947.1
1021,2,58,4,2025-10-25,74721.0
1022,2,35,2,2025-03-12,105807.54
1023,1,143,4,2025-11-16,25986.4
1024,3,24,3,2025-11-27,67195.41
1025,1,29,2,2025-05-17,277888.16
1026,3,21,2,2025-08-27,8000.68
1027,4,177,1,2025-10-09,77667.76
1028,4,142,3,2025-08-31,220960.2
1029,3,49,2,2025-01-11,2765.56
1030,2,26,1,2025-03-03,83433.74
1031,3,111,3,2025-05-01,310080.03
1032,2,62,5,2025-07-21,247002.5
1033,1,20,4,2025-05-26,539540.28
1034,4,185,4,2025-07-30,87012.88
1035,1,127,1,2025-10-23,99238.9
1036,2,33,2,2025-07-07,114172.48
1037,1,171,2,2025-10-17,134893.5
1038,4,77,3,2025-11-02,82093.8
1039,3,106,1,2025-05-01,148890.93
1040,4,39,4,2025-10-26,411261.72
1041,2,166,4,2025-09-02,275582.84
1042,1,61,5,2025-09-11,229970.9
1043,3,19,3,2025-03-13,377235.6
1044,4,49,3,2025-06-26,4148.34
1045,4,60,2,2025-02-18,216672.64
1046,4,128,2,2025-01-01,218821.18
1047,3,29,3,2025-12-15,416832.24
1048,2,83,3,2025-09-13,163897.38
1049,3,79,2,2025-11-09,274896.42
1050,4,173,5,2025-09-02,97916.85
1051,4,154,4,2025-12-06,424600.32
1052,1,143,2,2025-05-02,12993.2
1053,4,84,2,2025-02-24,71349.5
1054,4,28,1,2025-05-12,142132.5
1055,1,196,3,2025-01-22,83878.59
1056,3,19,1,2025-09-19,125745.2
1057,2,176,2,2025-10-10,217224.58
1058,3,21,3,2025-12-04,12001.02
1059,4,5,4,2025-05-23,329306.2
1060,3,108,2,2025-09-13,258791.96
1061,1,6,3,2025-11-19,403008.6
1062,3,133,4,2025-05-01,405935.0
1063,2,141,4,2025-05-19,114939.88
1064,2,33,5,2025-04-01,285431.2
1065,4,192,3,2025-09-21,288038.64
1066,3,25,1,2025-12-13,17034.68
1067,1,46,5,2025-06-20,469619.8
1068,4,74,4,2025-01-25,529140.96
1069,1,65,4,2025-12-24,585173.08
1070,4,148,4,2025-01-08,294151.2
1071,3,87,1,2025-05-21,58267.76
1072,1,125,5,2025-06-23,555924.35
1073,1,116,4,2025-03-11,238684.12
1074,1,84,4,2025-05-19,142699.0
1075,2,193,4,2025-11-23,543496.6
1076,2,48,5,2025-01-12,417354.0
1077,1,103,4,2025-06-28,367770.12
1078,3,155,5,2025-12-28,512829.45
1079,4,48,5,2025-02-14,417354.0
1080,4,187,4,2025-08-06,328095.28
1081,3,156,2,2025-09-17,104925.56
1082,3,48,5,2025-07-27,417354.0
1083,1,105,3,2025-06-25,272468.49
1084,3,41,1,2025-06-04,58696.43
1085,4,120,3,2025-05-04,252593.16
1086,2,180,1,2025-07-03,65246.51
1087,1,161,3,2025-02-21,400482.66
1088,3,121,1,2026-01-01,32256.46
1089,1,148,3,2025-10-10,220613.4
1090,3,110,2,2025-02-12,269128.8
1091,2,21,5,2025-10-19,20001.7
1092,4,143,3,2025-02-22,19489.8
1093,1,1,5,2025-07-05,317901.8
1094,4,86,1,2025-01-27,22895.56
1095,4,132,3,2025-07-25,277258.29
1096,4,40,2,2025-10-28,37074.22
1097,2,108,1,2025-08-21,129395.98
1098,1,119,5,2025-06-19,402239.85
1099,3,72,5,2025-04-12,319148.85
1100,1,146,1,2025-04-13,85159.39
1101,3,177,5,2025-12-24,388338.8
1102,3,194,5,2025-05-03,621395.45
1103,2,149,4,2025-04-19,61588.32
1104,2,177,5,2025-02-18,388338.8
1105,4,144,4,2025-09-19,367538.0
1106,1,192,2,2025-06-10,192025.76
1107,1,55,4,2025-08-08,116480.6
1108,1,183,3,2025-06-07,84410.19
1109,3,182,4,2025-03-14,207586.2
1110,3,50,4,2025-09-07,556958.16
1111,3,191,5,2025-04-30,428377.55
1112,4,57,2,2025-08-01,85928.18
1113,2,92,3,2025-12-16,428683.65
1114,3,101,3,2025-03-25,8589.75
1115,3,110,1,2025-10-17,134564.4
1116,2,100,1,2025-10-30,78090.42
1117,3,142,4,2025-03-27,294613.6
1118,2,148,1,2025-12-04,73537.8
1119,1,96,5,2025-02-07,710713.65
1120,1,107,1,2025-12-30,124557.76
1121,4,103,1,2025-08-18,91942.53
1122,3,138,1,2025-05-28,46546.96
1123,1,155,1,2025-10-14,102565.89
1124,3,116,3,2025-06-16,179013.09
1125,3,34,4,2025-08-06,165179.44
1126,2,3,2,2025-01-26,114559.84
1127,2,160,1,2025-05-05,82090.41
1128,4,82,2,2025-08-02,2077.12
1129,2,64,4,2025-07-19,580052.72
1130,1,62,3,2025-07-11,148201.5
1131,4,184,2,2025-07-23,56727.36
1132,4,167,3,2025-04-20,349738.83
1133,2,56,5,2025-09-30,733769.6
1134,1,140,2,2025-04-20,298977.5
1135,1,138,4,2025-01-30,186187.84
1136,3,126,5,2025-07-14,228983.15
1137,2,157,5,2025-01-03,328184.3
1138,4,184,3,2025-05-11,85091.04
1139,2,189,1,2025-02-16,63083.57
1140,2,24,3,2025-08-25,67195.41
1141,4,200,1,2025-02-07,25781.66
1142,3,145,2,2025-08-21,25478.08
1143,4,19,3,2025-02-01,377235.6
1144,3,98,3,2025-07-20,419889.36
1145,1,14,3,2025-01-21,211789.17
1146,3,192,2,2025-10-27,192025.76
1147,3,79,4,2025-12-30,549792.84
1148,3,15,3,2025-12-29,204872.04
1149,2,154,5,2025-12-30,530750.4
1150,4,183,3,2025-05-15,84410.19
1151,3,188,2,2025-07-19,41516.28
1152,4,150,3,2025-09-15,150019.41
1153,2,31,1,2025-06-29,3230.26
1154,1,67,1,2025-06-06,133975.62
1155,3,57,5,2025-11-24,214820.45
1156,1,133,3,2025-06-27,304451.25
1157,2,42,2,2025-01-29,190186.74
1158,1,159,3,2025-09-18,243772.29
1159,4,128,3,2025-11-06,328231.77
1160,1,121,2,2025-06-24,64512.92
1161,3,9,1,2025-08-12,116435.44
1162,3,23,5,2025-04-28,564299.2
1163,4,98,1,2025-10-20,139963.12
1164,2,36,3,2025-10-24,443157.69
1165,2,113,1,2025-04-30,51041.79
1166,2,188,2,2025-11-03,41516.28
1167,3,123,4,2025-06-10,239304.16
1168,2,141,3,2025-03-25,86204.91
1169,4,1,3,2025-06-14,190741.08
1170,1,117,4,2025-07-03,311491.2
1171,4,28,1,2025-06-05,142132.5
1172,1,33,3,2025-11-06,171258.72
1173,2,46,3,2025-09-29,281771.88
1174,1,167,5,2025-12-11,582898.05
1175,1,129,2,2025-06-12,66390.02
1176,2,117,3,2025-09-08,233618.4
1177,1,137,2,2025-04-30,18454.44
1178,1,135,1,2025-06-25,34370.3
1179,4,130,5,2025-09-15,318462.4
1180,1,117,4,2025-12-03,311491.2
1181,4,145,4,2025-02-28,50956.16
1182,1,196,2,2025-01-08,55919.06
1183,2,24,2,2025-05-23,44796.94
1184,3,113,5,2025-07-01,255208.95
1185,1,102,3,2025-04-23,420276.45
1186,2,191,4,2025-08-22,342702.04
1187,4,57,4,2025-09-02,171856.36
1188,3,72,4,2025-03-22,255319.08
1189,3,148,2,2025-06-18,147075.6
1190,3,121,4,2025-04-28,129025.84
1191,4,99,4,2025-06-03,358658.16
1192,3,156,2,2025-11-03,104925.56
1193,1,2,3,2025-10-22,388018.35
1194,4,63,2,2025-06-18,87894.2
1195,3,61,4,2025-10-06,183976.72
1196,1,21,4,2025-05-25,16001.36
1197,4,21,3,2025-08-19,12001.02
1198,1,106,2,2025-11-08,297781.86
1199,1,188,3,2025-05-29,62274.42
1200,3,31,5,2025-07-14,16151.3
1201,3,146,5,2025-12-18,425796.95
1202,1,65,3,2025-04-18,438879.81
1203,2,118,1,2025-12-21,140086.4
1204,3,191,5,2025-04-19,428377.55
1205,3,69,1,2025-04-03,42819.65
1206,3,32,4,2025-04-29,359080.28
1207,4,75,2,2025-11-25,224358.6
1208,1,41,2,2025-03-06,117392.86
1209,1,175,2,2025-03-15,132949.62
1210,4,65,5,2025-12-19,731466.35
1211,2,183,1,2025-04-09,28136.73
1212,4,71,1,2025-03-08,76798.81
1213,2,20,2,2025-10-26,269770.14
1214,3,134,3,2025-04-07,185556.45
1215,3,86,1,2025-09-20,22895.56
1216,2,156,4,2025-07-13,209851.12
1217,1,122,4,2025-04-01,216064.76
1218,1,43,4,2025-02-09,89568.2
1219,2,172,3,2025-05-09,120467.43
1220,1,83,1,2025-02-25,54632.46
1221,2,134,1,2025-11-20,61852.15
1222,4,133,2,2025-03-10,202967.5
1223,3,110,4,2025-08-08,538257.6
1224,4,123,5,2025-05-17,299130.2
1225,1,71,2,2025-12-07,153597.62
1226,4,133,5,2025-09-02,507418.75
1227,3,152,1,2025-05-31,55667.71
1228,3,53,1,2025-11-17,39785.32
1229,1,154,5,2025-04-18,530750.4
1230,3,197,2,2025-02-15,199489.26
1231,2,91,4,2025-08-19,16751.08
1232,1,170,1,2025-04-14,100893.29
1233,3,35,5,2025-06-02,264518.85
1234,4,138,3,2025-09-29,139640.88
1235,1,123,3,2025-09-17,179478.12
1236,1,70,3,2025-05-27,173114.37
1237,3,35,1,2025-06-25,52903.77
1238,4,47,2,2025-10-22,99954.52
1239,2,74,3,2025-09-05,396855.72
1240,1,9,2,2025-05-28,232870.88
1241,2,134,2,2025-11-13,123704.3
1242,3,78,2,2025-07-10,108828.24
1243,3,130,4,2025-02-17,254769.92
1244,1,133,1,2025-05-02,101483.75
1245,1,52,3,2025-04-05,271121.91
1246,1,165,3,2025-10-28,92548.02
1247,1,162,3,2025-11-25,372662.97
1248,2,195,5,2025-01-09,688725.5
1249,2,48,4,2025-03-12,333883.2
1250,3,76,4,2025-09-25,38724.04
1251,1,59,2,2025-07-06,255269.56
1252,2,51,3,2025-08-25,7601.79
1253,4,104,1,2025-07-11,88509.43
1254,4,8,2,2025-07-04,74910.82
1255,4,162,1,2025-11-17,124220.99
1256,3,174,4,2025-04-18,149332.2
1257,3,98,1,2025-09-25,139963.12
1258,1,190,3,2025-11-11,275177.85
1259,4,199,5,2025-09-17,187880.65
1260,4,44,2,2025-11-05,259879.48
1261,3,10,5,2025-10-04,204237.95
1262,1,193,3,2025-05-03,407622.45
1263,4,53,5,2025-01-08,198926.6
1264,3,58,1,2025-07-18,18680.25
1265,3,190,1,2025-10-22,91725.95
1266,4,92,1,2025-03-14,142894.55
1267,2,53,3,2025-04-21,119355.96
1268,2,90,2,2025-03-25,197649.06
1269,2,82,1,2025-08-05,1038.56
1270,2,128,3,2025-03-20,328231.77
1271,3,22,5,2025-08-31,57545.35
1272,1,138,1,2025-11-15,46546.96
1273,2,161,3,2025-09-09,400482.66
1274,4,137,1,2025-07-18,9227.22
1275,3,69,1,2025-04-14,42819.65
1276,1,195,1,2025-12-14,137745.1
1277,1,174,1,2025-01-14,37333.05
1278,2,18,4,2025-07-26,336545.92
1279,2,21,2,2025-02-07,8000.68
1280,4,171,5,2025-07-03,337233.75
1281,1,171,3,2025-10-14,202340.25
1282,2,23,5,2025-05-21,564299.2
1283,3,193,5,2025-03-31,679370.75
1284,4,146,5,2025-10-28,425796.95
1285,3,101,4,2025-10-01,11453.0
1286,3,81,2,2025-10-03,206317.26
1287,4,46,3,2025-10-14,281771.88
1288,1,20,3,2025-03-12,404655.21
1289,3,181,4,2025-10-08,431079.4
1290,1,40,1,2025-07-22,18537.11
1291,3,28,1,2025-04-03,142132.5
1292,3,62,2,2025-04-05,98801.0
1293,1,115,5,2025-07-14,749556.0
1294,2,23,5,2025-03-12,564299.2
1295,1,164,4,2025-10-04,230191.24
1296,4,133,4,2025-05-11,405935.0
1297,4,187,2,2025-02-23,164047.64
1298,4,49,1,2025-03-15,1382.78
1299,1,14,3,2025-01-31,211789.17
1300,1,172,1,2025-03-09,40155.81
1301,1,102,5,2025-07-20,700460.75
1302,1,36,1,2025-05-08,147719.23
1303,2,104,5,2025-12-23,442547.15
1304,1,198,1,2025-01-08,135974.39
1305,4,6,1,2025-03-01,134336.2
1306,4,84,5,2025-12-27,178373.75
1307,3,143,1,2025-01-16,6496.6
1308,1,62,1,2025-12-12,49400.5
1309,3,114,1,2025-03-06,70586.81
1310,2,70,3,2025-02-22,173114.37
1311,2,185,3,2025-01-24,65259.66
1312,2,141,5,2025-11-02,143674.85
1313,3,121,1,2025-03-14,32256.46
1314,1,49,5,2025-02-27,6913.9
1315,3,158,1,2025-04-16,56001.29
1316,4,10,1,2025-01-21,40847.59
1317,4,148,4,2025-11-25,294151.2
1318,3,116,5,2025-06-27,298355.15
1319,1,111,2,2025-11-26,206720.02
1320,4,49,5,2025-04-14,6913.9
1321,1,182,2,2025-06-02,103793.1
1322,4,92,4,2025-07-20,571578.2
1323,2,56,5,2025-04-06,733769.6
1324,2,93,5,2025-06-24,356467.95
1325,4,108,3,2025-12-04,388187.94
1326,2,130,2,2025-08-23,127384.96
1327,2,28,1,2025-11-16,142132.5
1328,4,46,4,2025-12-06,375695.84
1329,2,49,2,2025-03-30,2765.56
1330,1,2,1,2025-08-27,129339.45
1331,4,94,5,2025-07-26,440870.55
1332,2,98,4,2025-05-30,559852.48
1333,2,124,4,2025-01-10,368056.88
1334,2,14,4,2025-11-15,282385.56
1335,2,130,1,2025-11-24,63692.48
1336,3,21,1,2025-10-31,4000.34
1337,4,79,3,2025-01-26,412344.63
1338,4,21,4,2025-06-21,16001.36
1339,1,22,3,2025-07-26,34527.21
1340,1,56,5,2025-09-21,733769.6
1341,4,160,5,2025-12-01,410452.05
1342,4,148,2,2025-05-24,147075.6
1343,4,155,2,2025-03-06,205131.78
1344,1,177,1,2025-01-04,77667.76
1345,1,130,3,2025-07-17,191077.44
1346,1,175,2,2025-01-18,132949.62
1347,1,30,3,2025-11-20,365871.96
1348,2,44,5,2025-08-18,649698.7
1349,2,102,4,2025-01-23,560368.6
1350,1,188,3,2025-06-22,62274.42
1351,1,44,3,2025-04-11,389819.22
1352,2,9,3,2025-01-29,349306.32
1353,4,10,1,2025-10-19,40847.59
1354,4,82,3,2025-06-08,3115.68
1355,1,107,3,2025-09-29,373673.28
1356,1,117,2,2025-02-25,155745.6
1357,1,154,3,2025-08-27,318450.24
1358,2,115,5,2025-11-30,749556.0
